   0.40191356E-03   0.82535820E-04   0.99951555E+00   0.43318921E-23
   0.41128016E-03   0.84459318E-04   0.99950426E+00   0.47502096E-23
   0.42086494E-03   0.86427622E-04   0.99949271E+00   0.52089212E-23
   0.43067298E-03   0.88441772E-04   0.99948089E+00   0.57119276E-23
   0.44070946E-03   0.90502836E-04   0.99946879E+00   0.62635057E-23
   0.45097971E-03   0.92611905E-04   0.99945641E+00   0.68683455E-23
   0.46148917E-03   0.94770097E-04   0.99944374E+00   0.75315900E-23
   0.47224339E-03   0.96978554E-04   0.99943078E+00   0.82588785E-23
   0.48324808E-03   0.99238444E-04   0.99941751E+00   0.90563950E-23
   0.49450905E-03   0.10155097E-03   0.99940394E+00   0.99309203E-23
   0.50603228E-03   0.10391734E-03   0.99939005E+00   0.10889890E-22
   0.51782386E-03   0.10633883E-03   0.99937584E+00   0.11941458E-22
   0.52989002E-03   0.10881670E-03   0.99936129E+00   0.13094565E-22
   0.54223717E-03   0.11135228E-03   0.99934641E+00   0.14359015E-22
   0.55487183E-03   0.11394689E-03   0.99933118E+00   0.15745559E-22
   0.56780069E-03   0.11660193E-03   0.99931560E+00   0.17265984E-22
   0.58103059E-03   0.11931878E-03   0.99929965E+00   0.18933219E-22
   0.59456852E-03   0.12209889E-03   0.99928333E+00   0.20761437E-22
   0.60842166E-03   0.12494373E-03   0.99926663E+00   0.22766181E-22
   0.62259732E-03   0.12785481E-03   0.99924955E+00   0.24964496E-22
   0.63710302E-03   0.13083365E-03   0.99923206E+00   0.27375070E-22
   0.65194640E-03   0.13388185E-03   0.99921417E+00   0.30018398E-22
   0.66713534E-03   0.13700101E-03   0.99919586E+00   0.32916950E-22
   0.68267785E-03   0.14019277E-03   0.99917713E+00   0.36095369E-22
   0.69858216E-03   0.14345884E-03   0.99915796E+00   0.39580675E-22
   0.71485667E-03   0.14680092E-03   0.99913834E+00   0.43402496E-22
   0.73150999E-03   0.15022080E-03   0.99911827E+00   0.47593322E-22
   0.74855091E-03   0.15372028E-03   0.99909773E+00   0.52188778E-22
   0.76598844E-03   0.15730120E-03   0.99907671E+00   0.57227930E-22
   0.78383179E-03   0.16096546E-03   0.99905520E+00   0.62753612E-22
   0.80209040E-03   0.16471499E-03   0.99903319E+00   0.68812795E-22
   0.82077390E-03   0.16855178E-03   0.99901067E+00   0.75456985E-22
   0.83989217E-03   0.17247786E-03   0.99898763E+00   0.82742659E-22
   0.85945529E-03   0.17649528E-03   0.99896405E+00   0.90731744E-22
   0.87947360E-03   0.18060619E-03   0.99893992E+00   0.99492148E-22
   0.89995767E-03   0.18481274E-03   0.99891523E+00   0.10909833E-21
   0.92091831E-03   0.18911715E-03   0.99888996E+00   0.11963195E-21
   0.94236659E-03   0.19352171E-03   0.99886411E+00   0.13118252E-21
   0.96431381E-03   0.19802873E-03   0.99883766E+00   0.14384823E-21
   0.98677157E-03   0.20264059E-03   0.99881059E+00   0.15773671E-21
   0.10097517E-02   0.20735972E-03   0.99878289E+00   0.17296601E-21
   0.10332663E-02   0.21218862E-03   0.99875455E+00   0.18966557E-21
   0.10573279E-02   0.21712983E-03   0.99872554E+00   0.20797729E-21
   0.10819490E-02   0.22218595E-03   0.99869587E+00   0.22805681E-21
   0.11071427E-02   0.22735965E-03   0.99866550E+00   0.25007477E-21
   0.11329222E-02   0.23265366E-03   0.99863442E+00   0.27421829E-21
   0.11593011E-02   0.23807077E-03   0.99860263E+00   0.30069252E-21
   0.11862934E-02   0.24361383E-03   0.99857009E+00   0.32972245E-21
   0.12139133E-02   0.24928576E-03   0.99853680E+00   0.36155475E-21
   0.12421752E-02   0.25508955E-03   0.99850274E+00   0.39645993E-21
   0.12710941E-02   0.26102825E-03   0.99846788E+00   0.43473457E-21
   0.13006852E-02   0.26710499E-03   0.99843221E+00   0.47670390E-21
   0.13309641E-02   0.27332298E-03   0.99839571E+00   0.52272452E-21
   0.13619466E-02   0.27968547E-03   0.99835837E+00   0.57318744E-21
   0.13936492E-02   0.28619582E-03   0.99832015E+00   0.62852142E-21
   0.14260885E-02   0.29285746E-03   0.99828105E+00   0.68919657E-21
   0.14592815E-02   0.29967388E-03   0.99824104E+00   0.75572840E-21
   0.14932457E-02   0.30664868E-03   0.99820011E+00   0.82868213E-21
   0.15279990E-02   0.31378551E-03   0.99815822E+00   0.90867753E-21
   0.15635595E-02   0.32108812E-03   0.99811535E+00   0.99639417E-21
   0.15999461E-02   0.32856036E-03   0.99807149E+00   0.10925772E-20
